2052000, 173800
2052000, 165100
2052000, 184400
2052000, 179900
2052000, 171100
2052000, 169100
2052000, 163400
2052000, 179400
2052000, 179300
2052000, 183100
2052000, 169300
2052000, 163300
2052000, 164600
2052000, 179100
2052000, 200300
2052000, 168300
2052000, 159700
2052000, 177300
2052000, 184600
2052000, 162800
2052000, 161500
2052000, 178000
2052000, 185700
2052000, 173700
2052000, 161200
2052000, 208300
2052000, 197500
2052000, 157900
2052000, 164100
2052000, 180700
2052000, 166800
2052000, 180000
2052000, 158100
2052000, 164200
2052000, 174700
2052000, 177900
2052000, 174300
2052000, 181900
2052000, 154300
2052000, 190100
2052000, 172700
2052000, 164100
2052000, 175100
2052000, 180200
2052000, 164700
2052000, 191800
2052000, 158400
2052000, 192500
2052000, 178500
2052000, 168600
2052000, 168700
2052000, 177200
2052000, 181600
2052000, 171300
2052000, 165200
2052000, 179100
2052000, 175500
2052000, 163000
2052000, 203900
2052000, 186200
2052000, 176900
2052000, 166700
2052000, 196100
2052000, 189700
2052000, 161000
2052000, 177700
2052000, 186000
2052000, 183500
2052000, 160500
2052000, 160300
2052000, 158300
2052000, 163500
2052000, 161600
2052000, 158200
2052000, 167800
2052000, 160900
2052000, 168600
2052000, 183400
2052000, 178500
2052000, 184200
2052000, 179100
2052000, 192600
2052000, 178400
2052000, 177000
2052000, 183200
2052000, 158900
2052000, 179600
2052000, 161300
2052000, 158500
2052000, 163500
2052000, 161900
2052000, 181800
2052000, 207300
2052000, 163400
2052000, 164500
2052000, 161600
2052000, 169800
2052000, 161500
2052000, 162200
2052000, 163300
2052000, 177400
2052000, 163700
2052000, 165800
2052000, 178600
2052000, 185600
2052000, 165600
2052000, 162500
2052000, 181100
2052000, 162600
2052000, 170200
2052000, 159700
2052000, 170500
2052000, 166800
2052000, 201300
2052000, 181400
2052000, 161400
2052000, 161500
2052000, 162000
2052000, 170900
2052000, 185800
2052000, 166900
2052000, 163900
2052000, 163500
2052000, 192200
2052000, 174500
2052000, 185900
2052000, 159600
2052000, 159000
2052000, 160000
2052000, 177100
2052000, 173500
2052000, 159400
2052000, 163600
2052000, 185600
2052000, 155800
2052000, 244300
2052000, 170500
2052000, 166300
2052000, 159900
2052000, 167300
2052000, 167100
2052000, 175100
2052000, 159500
2052000, 174800
2052000, 192400
2052000, 165300
2052000, 161800
2052000, 159000
2052000, 155800
2052000, 158700
2052000, 157000
2052000, 163600
2052000, 157200
2052000, 168100
2052000, 164400
2052000, 251100
2052000, 160700
2052000, 173400
2052000, 159400
2052000, 167700
2052000, 171600
2052000, 176700
2052000, 167600
2052000, 162400
2052000, 164400
2052000, 168100
2052000, 173600
2052000, 187000
2052000, 179700
2052000, 216400
2052000, 193600
2052000, 161800
2052000, 165300
2052000, 180400
2052000, 159400
2052000, 198200
2052000, 218700
2052000, 193200
2052000, 165300
2052000, 193100
2052000, 163200
2052000, 165700
2052000, 167200
2052000, 155800
2052000, 176300
2052000, 191600
2052000, 167300
2052000, 177000
2052000, 236000
2052000, 158300
2052000, 200100
2052000, 172600
2052000, 159000
2052000, 163000
2052000, 164300
2052000, 164800
2052000, 160900
2052000, 170200
2052000, 342500
2052000, 157300
2052000, 157400
2052000, 184200
2052000, 165600
2052000, 190700
2052000, 195000
2052000, 208700
2052000, 183300
2052000, 178100
2052000, 215900
2052000, 200800
2052000, 212300
2052000, 181100
2052000, 199400
2052000, 178800
2052000, 190400
2052000, 163100
2052000, 162600
2052000, 166200
2052000, 165100
2052000, 170500
2052000, 166000
2052000, 184600
2052000, 177900
2052000, 181900
2052000, 174900
2052000, 162900
2052000, 168100
2052000, 202700
2052000, 184500
2052000, 167700
2052000, 168500
2052000, 191400
2052000, 160800
2052000, 165400
2052000, 166700
2052000, 176600
2052000, 163700
2052000, 166700
2052000, 170200
2052000, 170500
2052000, 166300
2052000, 166300
2052000, 193400
2052000, 190200
2052000, 177500
2052000, 158600
2052000, 159800
2052000, 160700
2052000, 198400
2052000, 164600
2052000, 166400
2052000, 181100
2052000, 215700
2052000, 182800
2052000, 224600
2052000, 178900
2052000, 161800
2052000, 160300
2052000, 160300
2052000, 193300
2052000, 162000
2052000, 171800
2052000, 161900
2052000, 177800
2052000, 214500
2052000, 168300
2052000, 160000
2052000, 188200
2052000, 173900
2052000, 170700
2052000, 160100
2052000, 163500
2052000, 160600
2052000, 166300
2052000, 168500
2052000, 184500
2052000, 182800
2052000, 177500
2052000, 167700
2052000, 192900
2052000, 165300
2052000, 183900
2052000, 192200
2052000, 193100
2052000, 169800
2052000, 164500
2052000, 170300
2052000, 160500
2052000, 194000
2052000, 185200
2052000, 161700
2052000, 168400
2052000, 161600
2052000, 182200
2052000, 158900
2052000, 186800
2052000, 163500
2052000, 168800
2052000, 165800
2052000, 163400
2052000, 161400
2052000, 167300
2052000, 161900
2052000, 195100
2052000, 160500
2052000, 157100
2052000, 173700
2052000, 165100
2052000, 156000
2052000, 160500
2052000, 159000
2052000, 154100
2052000, 161400
2052000, 177600
2052000, 182900
2052000, 197500
2052000, 181300
2052000, 167900
2052000, 157800
2052000, 164500
2052000, 177000
2052000, 179200
2052000, 178400
2052000, 156800
2052000, 161600
2052000, 158700
2052000, 166000
2052000, 165800
2052000, 172700
2052000, 166800
2052000, 162700
2052000, 163800
2052000, 157500
2052000, 167300
2052000, 175300
2052000, 177200
2052000, 163600
2052000, 161100
2052000, 205500
2052000, 175100
2052000, 165600
2052000, 176100
2052000, 307600
2052000, 171000
2052000, 177600
2052000, 159300
2052000, 161000
2052000, 178200
2052000, 161600
2052000, 188500
2052000, 158300
2052000, 178700
2052000, 175500
2052000, 181500
2052000, 182100
2052000, 161100
2052000, 159300
2052000, 193100
2052000, 176000
2052000, 158900
2052000, 177400
2052000, 168600
2052000, 162700
2052000, 185200
2052000, 162700
2052000, 166400
2052000, 164800
2052000, 181900
2052000, 183800
2052000, 160700
2052000, 157900
2052000, 160700
2052000, 183800
2052000, 176500
2052000, 180900
2052000, 167700
2052000, 168400
2052000, 161700
2052000, 174000
2052000, 169700
2052000, 167200
2052000, 163500
2052000, 172100
2052000, 169200
2052000, 179800
2052000, 161500
2052000, 176400
2052000, 908000
2052000, 197200
2052000, 179900
2052000, 194100
2052000, 178100
2052000, 178900
2052000, 181500
2052000, 181700
2052000, 165700
2052000, 161100
2052000, 184800
2052000, 180900
2052000, 186100
2052000, 182200
2052000, 169000
2052000, 164300
2052000, 166100
2052000, 207200
2052000, 181700
2052000, 180100
2052000, 178300
2052000, 176700
2052000, 178800
2052000, 180700
2052000, 164200
2052000, 168000
2052000, 178700
2052000, 161500
2052000, 179300
2052000, 166200
2052000, 164100
2052000, 166200
2052000, 161900
2052000, 160100
2052000, 205700
2052000, 178100
2052000, 162400
2052000, 180100
2052000, 179100
2052000, 180500
2052000, 183200
2052000, 170300
2052000, 181800
2052000, 161500
2052000, 181400
2052000, 167300
2052000, 175000
2052000, 175800
2052000, 159000
2052000, 168300
2052000, 158600
2052000, 158500
2052000, 159600
2052000, 158600
2052000, 183000
2052000, 180200
2052000, 181800
2052000, 166800
2052000, 158900
2052000, 153200
2052000, 170800
2052000, 161200
2052000, 163000
2052000, 188800
2052000, 182900
2052000, 181600
2052000, 170000
2052000, 164000
2052000, 194100
2052000, 182700
2052000, 167100
2052000, 163000
2052000, 170000
2052000, 161700
2052000, 167900
2052000, 179700
2052000, 224700
2052000, 175800
2052000, 157600
2052000, 159200
2052000, 207500
2052000, 163800
2052000, 156800
2052000, 162900
2052000, 163100
2052000, 182900
2052000, 176600
2052000, 174100
2052000, 170300
2052000, 163300
2052000, 156700
2052000, 171800
2052000, 160100
2052000, 161100
2052000, 255900
2052000, 168700
2052000, 205800
2052000, 182500
2052000, 164900
2052000, 177300
2052000, 164200
2052000, 163200
2052000, 183100
2052000, 184500
2052000, 191100
2052000, 163800
2052000, 176100
2052000, 162100
2052000, 158700
2052000, 159600
2052000, 199400
2052000, 164500
2052000, 192300
2052000, 190800
2052000, 162000
2052000, 161400
151011328, 4176300
67125248, 1940200
16388000, 431700
151011328, 4293400
67125248, 1809200
16388000, 438500
151011328, 3918500
67125248, 1794200
16388000, 427500
151011328, 3992500
67125248, 1919600
16388000, 493400
151011328, 4024600
67125248, 1935600
16388000, 487300
151011328, 3977800
67125248, 1881200
16388000, 448400
151011328, 3944600
67125248, 1849900
16388000, 442600
151011328, 3836700
67125248, 1753300
16388000, 416500
151011328, 3705800
67125248, 1743700
16388000, 412200
151011328, 3706100
67125248, 1769500
16388000, 421900
151011328, 4139700
67125248, 1947700
16388000, 459200
151011328, 4125900
67125248, 1944000
16388000, 647000
151011328, 4054400
67125248, 1891400
16388000, 452500
151011328, 4176100
67125248, 1896600
16388000, 461800
151011328, 3887500
67125248, 1900700
16388000, 428200
151011328, 3919900
67125248, 1860400
16388000, 424300
151011328, 3903800
67125248, 1878900
16388000, 444900
151011328, 3886600
67125248, 1896600
16388000, 427900
151011328, 4053800
67125248, 2017800
16388000, 430100
151011328, 3970000
67125248, 1862400
16388000, 454000
