0, 96500
0, 96000
0, 100700
0, 105800
0, 104700
0, 89400
0, 86400
0, 104700
0, 99000
0, 102000
0, 88700
0, 84800
0, 80800
0, 100000
0, 90700
0, 85100
0, 86400
0, 90500
0, 99100
0, 93800
0, 86500
0, 87500
0, 106800
0, 100200
0, 87100
0, 100700
0, 99400
0, 85100
0, 86200
0, 96200
0, 108500
0, 100700
0, 84600
0, 84200
0, 96400
0, 102000
0, 100300
0, 100400
0, 82500
0, 101300
0, 89500
0, 94500
0, 91300
0, 102200
0, 87000
0, 97000
0, 85600
0, 111900
0, 98800
0, 94800
0, 87500
0, 89800
0, 97800
0, 87900
0, 85900
0, 96200
0, 84100
0, 84000
0, 122300
0, 94200
0, 96200
0, 87600
0, 91300
0, 99000
0, 93300
0, 98100
0, 98700
0, 104400
0, 87700
0, 91300
0, 87800
0, 88300
0, 82800
0, 90800
0, 89100
0, 85500
0, 92000
0, 107100
0, 100500
0, 96500
0, 86200
0, 106700
0, 99800
0, 89100
0, 104800
0, 86900
0, 103800
0, 84100
0, 84300
0, 88700
0, 83400
0, 109900
0, 97700
0, 89300
0, 85400
0, 92500
0, 89900
0, 89100
0, 87300
0, 88600
0, 106000
0, 83500
0, 86400
0, 100000
0, 101200
0, 95700
0, 84900
0, 104000
0, 87600
0, 88400
0, 83300
0, 84700
0, 85700
0, 103300
0, 88000
0, 84700
0, 82600
0, 81400
0, 77500
0, 83600
0, 84600
0, 86200
0, 82400
0, 99900
0, 99600
0, 100900
0, 83200
0, 82300
0, 79500
0, 98900
0, 89900
0, 83500
0, 84200
0, 101800
0, 98200
0, 92600
0, 94900
0, 98700
0, 87300
0, 85700
0, 84000
0, 80400
0, 88000
0, 100700
0, 107200
0, 84200
0, 85800
0, 85700
0, 83400
0, 79000
0, 79300
0, 83100
0, 82000
0, 85600
0, 89000
0, 91800
0, 85900
0, 105400
0, 81700
0, 84000
0, 84500
0, 85200
0, 97500
0, 87600
0, 93100
0, 87400
0, 88300
0, 99900
0, 86400
0, 89100
0, 90900
0, 84300
0, 86100
0, 99300
0, 88200
0, 104600
0, 84700
0, 101900
0, 84700
0, 88900
0, 92600
0, 96300
0, 106700
0, 86200
0, 99100
0, 98300
0, 94700
0, 98300
0, 89700
0, 85100
0, 86500
0, 84900
0, 83100
0, 89900
0, 98900
0, 87200
0, 84800
0, 86700
0, 112000
0, 86200
0, 82300
0, 105600
0, 87600
0, 101400
0, 105600
0, 112700
0, 103300
0, 101000
0, 112400
0, 105400
0, 110300
0, 121600
0, 104600
0, 101000
0, 87400
0, 84600
0, 83200
0, 83900
0, 86200
0, 84900
0, 90500
0, 101100
0, 97000
0, 99700
0, 90400
0, 81600
0, 91600
0, 96800
0, 102000
0, 87500
0, 84100
0, 126000
0, 86200
0, 88400
0, 89200
0, 89100
0, 89200
0, 87500
0, 88800
0, 92000
0, 88000
0, 88400
0, 101200
0, 99800
0, 89800
0, 85900
0, 91400
0, 85500
0, 100800
0, 95800
0, 83900
0, 97700
0, 100000
0, 100300
0, 85600
0, 103600
0, 88800
0, 94300
0, 104700
0, 85500
0, 86200
0, 87900
0, 85700
0, 98600
0, 93900
0, 82300
0, 82900
0, 99100
0, 87000
0, 83000
0, 81100
0, 84900
0, 79900
0, 93600
0, 88600
0, 99800
0, 103400
0, 96000
0, 87800
0, 83800
0, 85200
0, 93700
0, 97500
0, 107300
0, 89500
0, 85600
0, 86400
0, 87700
0, 110900
0, 98000
0, 83800
0, 84600
0, 82900
0, 89100
0, 88800
0, 105100
0, 87800
0, 93400
0, 80800
0, 82600
0, 85100
0, 85100
0, 80400
0, 106400
0, 87000
0, 84200
0, 85100
0, 84600
0, 81300
0, 80800
0, 76800
0, 76800
0, 77700
0, 100800
0, 98800
0, 110400
0, 100900
0, 85000
0, 81900
0, 85600
0, 105000
0, 102800
0, 107200
0, 95500
0, 90300
0, 85500
0, 88600
0, 112300
0, 89300
0, 87500
0, 87600
0, 81900
0, 86100
0, 91800
0, 86500
0, 100900
0, 97800
0, 83900
0, 99000
0, 87900
0, 85200
0, 83000
0, 112700
0, 94000
0, 85900
0, 85900
0, 91800
0, 112100
0, 84500
0, 84900
0, 83500
0, 99000
0, 96500
0, 110500
0, 100400
0, 86500
0, 90800
0, 104400
0, 98300
0, 92200
0, 97600
0, 87300
0, 82900
0, 102900
0, 86800
0, 85900
0, 88600
0, 101400
0, 103400
0, 90900
0, 86600
0, 84600
0, 100200
0, 102300
0, 98600
0, 87400
0, 90500
0, 90100
0, 89600
0, 95900
0, 83900
0, 83600
0, 88300
0, 88300
0, 102900
0, 86400
0, 104900
0, 168700
0, 106100
0, 104300
0, 105100
0, 103000
0, 104900
0, 98600
0, 99100
0, 85200
0, 90300
0, 100000
0, 98800
0, 90700
0, 85900
0, 84500
0, 85200
0, 97600
0, 99800
0, 99900
0, 102700
0, 106800
0, 99600
0, 89400
0, 87000
0, 101300
0, 97600
0, 90400
0, 87400
0, 89700
0, 84000
0, 93200
0, 88100
0, 84300
0, 89800
0, 87000
0, 96800
0, 91200
0, 101400
0, 95800
0, 95400
0, 80600
0, 84900
0, 94200
0, 85900
0, 86800
0, 82600
0, 102300
0, 99500
0, 87000
0, 86200
0, 86600
0, 84300
0, 85700
0, 84800
0, 97500
0, 99700
0, 85200
0, 82500
0, 73800
0, 72500
0, 105900
0, 85200
0, 87400
0, 97700
0, 101500
0, 98700
0, 89200
0, 85000
0, 87300
0, 92300
0, 87500
0, 86100
0, 86500
0, 97300
0, 85000
0, 97500
0, 93000
0, 96600
0, 89100
0, 95900
0, 114100
0, 96400
0, 90800
0, 88300
0, 85200
0, 103500
0, 96500
0, 96400
0, 98900
0, 85400
0, 79800
0, 86700
0, 92500
0, 87500
0, 89100
0, 86900
0, 100300
0, 102800
0, 85100
0, 92900
0, 80700
0, 88300
0, 97900
0, 103800
0, 97500
0, 87800
0, 86500
0, 84600
0, 84400
0, 82600
0, 150300
0, 89700
0, 101300
0, 100500
0, 86200
0, 85800
0, 37800
0, 37900
0, 37900
0, 38700
0, 39600
0, 40000
0, 39100
0, 33600
0, 34900
0, 34100
0, 44200
0, 40000
0, 114200
0, 39700
0, 44100
0, 36100
0, 35900
0, 30800
0, 39600
0, 36200
