,inference_id,layer_id,split_layer,total_inference_time_ns,completed_by_node,class,inference_time,parameters,parameter_bytes,cpu_cycles_used,watts_used,depth,precision,input_size,output_size,output_bytes
1162,428a810d-9955-4229-bbaa-d1e826f648f1,7,7,94617934,EDGE1,ReLU,85508,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1163,428a810d-9955-4229-bbaa-d1e826f648f1,8,7,94617934,EDGE1,Conv2d,6819475,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1164,428a810d-9955-4229-bbaa-d1e826f648f1,9,7,94617934,EDGE1,ReLU,64147,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1165,428a810d-9955-4229-bbaa-d1e826f648f1,10,7,94617934,EDGE1,Conv2d,4648977,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1166,428a810d-9955-4229-bbaa-d1e826f648f1,11,7,94617934,EDGE1,ReLU,62481,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1167,428a810d-9955-4229-bbaa-d1e826f648f1,12,7,94617934,EDGE1,MaxPool2d,334328,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1168,428a810d-9955-4229-bbaa-d1e826f648f1,13,7,94617934,EDGE1,AdaptiveAvgPool2d,396431,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1169,428a810d-9955-4229-bbaa-d1e826f648f1,14,7,94617934,EDGE1,Dropout,30489,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1170,428a810d-9955-4229-bbaa-d1e826f648f1,15,7,94617934,EDGE1,Linear,8836643,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1171,428a810d-9955-4229-bbaa-d1e826f648f1,16,7,94617934,EDGE1,ReLU,52801,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1172,428a810d-9955-4229-bbaa-d1e826f648f1,17,7,94617934,EDGE1,Dropout,34948,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1173,428a810d-9955-4229-bbaa-d1e826f648f1,18,7,94617934,EDGE1,Linear,3974003,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1174,428a810d-9955-4229-bbaa-d1e826f648f1,19,7,94617934,EDGE1,ReLU,49488,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1175,428a810d-9955-4229-bbaa-d1e826f648f1,20,7,94617934,EDGE1,Linear,1075138,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1176,46aa701c-9f86-440a-ae54-caac218d213f,0,13,97169943,CLIENT1,Conv2d,15865968,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1177,46aa701c-9f86-440a-ae54-caac218d213f,1,13,97169943,CLIENT1,ReLU,592028,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1178,46aa701c-9f86-440a-ae54-caac218d213f,2,13,97169943,CLIENT1,MaxPool2d,2003116,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1179,46aa701c-9f86-440a-ae54-caac218d213f,3,13,97169943,CLIENT1,Conv2d,22814357,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1180,46aa701c-9f86-440a-ae54-caac218d213f,4,13,97169943,CLIENT1,ReLU,346884,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1181,46aa701c-9f86-440a-ae54-caac218d213f,5,13,97169943,CLIENT1,MaxPool2d,1560216,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1182,46aa701c-9f86-440a-ae54-caac218d213f,6,13,97169943,CLIENT1,Conv2d,11890773,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1183,46aa701c-9f86-440a-ae54-caac218d213f,7,13,97169943,CLIENT1,ReLU,184516,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1184,46aa701c-9f86-440a-ae54-caac218d213f,8,13,97169943,CLIENT1,Conv2d,15721156,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1185,46aa701c-9f86-440a-ae54-caac218d213f,9,13,97169943,CLIENT1,ReLU,162887,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1186,46aa701c-9f86-440a-ae54-caac218d213f,10,13,97169943,CLIENT1,Conv2d,10795919,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1187,46aa701c-9f86-440a-ae54-caac218d213f,11,13,97169943,CLIENT1,ReLU,149979,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1188,46aa701c-9f86-440a-ae54-caac218d213f,12,13,97169943,CLIENT1,MaxPool2d,488381,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1189,46aa701c-9f86-440a-ae54-caac218d213f,13,13,97169943,EDGE1,AdaptiveAvgPool2d,406875,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1190,46aa701c-9f86-440a-ae54-caac218d213f,14,13,97169943,EDGE1,Dropout,32095,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1191,46aa701c-9f86-440a-ae54-caac218d213f,15,13,97169943,EDGE1,Linear,8922497,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1192,46aa701c-9f86-440a-ae54-caac218d213f,16,13,97169943,EDGE1,ReLU,52448,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1193,46aa701c-9f86-440a-ae54-caac218d213f,17,13,97169943,EDGE1,Dropout,36686,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1194,46aa701c-9f86-440a-ae54-caac218d213f,18,13,97169943,EDGE1,Linear,4055071,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1195,46aa701c-9f86-440a-ae54-caac218d213f,19,13,97169943,EDGE1,ReLU,49848,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1196,46aa701c-9f86-440a-ae54-caac218d213f,20,13,97169943,EDGE1,Linear,1038243,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1197,478108c5-9e3a-4e60-80ec-bf939ddb809d,0,1,65690843,CLIENT1,Conv2d,16577790,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1198,478108c5-9e3a-4e60-80ec-bf939ddb809d,1,1,65690843,EDGE1,ReLU,149487,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1199,478108c5-9e3a-4e60-80ec-bf939ddb809d,2,1,65690843,EDGE1,MaxPool2d,1785729,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1200,478108c5-9e3a-4e60-80ec-bf939ddb809d,3,1,65690843,EDGE1,Conv2d,10217556,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1201,478108c5-9e3a-4e60-80ec-bf939ddb809d,4,1,65690843,EDGE1,ReLU,94485,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1202,478108c5-9e3a-4e60-80ec-bf939ddb809d,5,1,65690843,EDGE1,MaxPool2d,1260855,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1203,478108c5-9e3a-4e60-80ec-bf939ddb809d,6,1,65690843,EDGE1,Conv2d,5767729,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1204,478108c5-9e3a-4e60-80ec-bf939ddb809d,7,1,65690843,EDGE1,ReLU,75296,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1205,478108c5-9e3a-4e60-80ec-bf939ddb809d,8,1,65690843,EDGE1,Conv2d,7577181,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1206,478108c5-9e3a-4e60-80ec-bf939ddb809d,9,1,65690843,EDGE1,ReLU,68131,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1207,478108c5-9e3a-4e60-80ec-bf939ddb809d,10,1,65690843,EDGE1,Conv2d,5118291,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1208,478108c5-9e3a-4e60-80ec-bf939ddb809d,11,1,65690843,EDGE1,ReLU,69392,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1209,478108c5-9e3a-4e60-80ec-bf939ddb809d,12,1,65690843,EDGE1,MaxPool2d,391206,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1210,478108c5-9e3a-4e60-80ec-bf939ddb809d,13,1,65690843,EDGE1,AdaptiveAvgPool2d,440862,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1211,478108c5-9e3a-4e60-80ec-bf939ddb809d,14,1,65690843,EDGE1,Dropout,34057,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1212,478108c5-9e3a-4e60-80ec-bf939ddb809d,15,1,65690843,EDGE1,Linear,10029665,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1213,478108c5-9e3a-4e60-80ec-bf939ddb809d,16,1,65690843,EDGE1,ReLU,58357,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1214,478108c5-9e3a-4e60-80ec-bf939ddb809d,17,1,65690843,EDGE1,Dropout,54964,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1215,478108c5-9e3a-4e60-80ec-bf939ddb809d,18,1,65690843,EDGE1,Linear,4568447,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1216,478108c5-9e3a-4e60-80ec-bf939ddb809d,19,1,65690843,EDGE1,ReLU,53769,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1217,478108c5-9e3a-4e60-80ec-bf939ddb809d,20,1,65690843,EDGE1,Linear,1297594,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1218,4a93880e-3ec0-44de-8340-445cee84824e,0,7,81536295,CLIENT1,Conv2d,15617676,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1219,4a93880e-3ec0-44de-8340-445cee84824e,1,7,81536295,CLIENT1,ReLU,569843,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1220,4a93880e-3ec0-44de-8340-445cee84824e,2,7,81536295,CLIENT1,MaxPool2d,1959265,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1221,4a93880e-3ec0-44de-8340-445cee84824e,3,7,81536295,CLIENT1,Conv2d,22981521,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1222,4a93880e-3ec0-44de-8340-445cee84824e,4,7,81536295,CLIENT1,ReLU,353272,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1223,4a93880e-3ec0-44de-8340-445cee84824e,5,7,81536295,CLIENT1,MaxPool2d,1566975,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1224,4a93880e-3ec0-44de-8340-445cee84824e,6,7,81536295,CLIENT1,Conv2d,11908365,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1225,4a93880e-3ec0-44de-8340-445cee84824e,7,7,81536295,EDGE1,ReLU,88056,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1226,4a93880e-3ec0-44de-8340-445cee84824e,8,7,81536295,EDGE1,Conv2d,6837632,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1227,4a93880e-3ec0-44de-8340-445cee84824e,9,7,81536295,EDGE1,ReLU,64716,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1228,4a93880e-3ec0-44de-8340-445cee84824e,10,7,81536295,EDGE1,Conv2d,4657467,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1229,4a93880e-3ec0-44de-8340-445cee84824e,11,7,81536295,EDGE1,ReLU,63566,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1230,4a93880e-3ec0-44de-8340-445cee84824e,12,7,81536295,EDGE1,MaxPool2d,344354,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1231,4a93880e-3ec0-44de-8340-445cee84824e,13,7,81536295,EDGE1,AdaptiveAvgPool2d,397292,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1232,4a93880e-3ec0-44de-8340-445cee84824e,14,7,81536295,EDGE1,Dropout,31170,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1233,4a93880e-3ec0-44de-8340-445cee84824e,15,7,81536295,EDGE1,Linear,8914172,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1234,4a93880e-3ec0-44de-8340-445cee84824e,16,7,81536295,EDGE1,ReLU,53077,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1235,4a93880e-3ec0-44de-8340-445cee84824e,17,7,81536295,EDGE1,Dropout,37511,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1236,4a93880e-3ec0-44de-8340-445cee84824e,18,7,81536295,EDGE1,Linear,3954894,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1237,4a93880e-3ec0-44de-8340-445cee84824e,19,7,81536295,EDGE1,ReLU,51546,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1238,4a93880e-3ec0-44de-8340-445cee84824e,20,7,81536295,EDGE1,Linear,1083925,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1239,4c17a00b-fc31-4822-a2b3-b96059828c3c,0,9,104809538,CLIENT1,Conv2d,16687992,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1240,4c17a00b-fc31-4822-a2b3-b96059828c3c,1,9,104809538,CLIENT1,ReLU,2363258,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1241,4c17a00b-fc31-4822-a2b3-b96059828c3c,2,9,104809538,CLIENT1,MaxPool2d,3716366,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1242,4c17a00b-fc31-4822-a2b3-b96059828c3c,3,9,104809538,CLIENT1,Conv2d,24252704,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1243,4c17a00b-fc31-4822-a2b3-b96059828c3c,4,9,104809538,CLIENT1,ReLU,2118392,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1244,4c17a00b-fc31-4822-a2b3-b96059828c3c,5,9,104809538,CLIENT1,MaxPool2d,3191189,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1245,4c17a00b-fc31-4822-a2b3-b96059828c3c,6,9,104809538,CLIENT1,Conv2d,13227437,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1246,4c17a00b-fc31-4822-a2b3-b96059828c3c,7,9,104809538,CLIENT1,ReLU,1924951,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1247,4c17a00b-fc31-4822-a2b3-b96059828c3c,8,9,104809538,CLIENT1,Conv2d,17585849,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1248,4c17a00b-fc31-4822-a2b3-b96059828c3c,9,9,104809538,EDGE1,ReLU,77470,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1249,4c17a00b-fc31-4822-a2b3-b96059828c3c,10,9,104809538,EDGE1,Conv2d,4680032,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1250,4c17a00b-fc31-4822-a2b3-b96059828c3c,11,9,104809538,EDGE1,ReLU,62842,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1251,4c17a00b-fc31-4822-a2b3-b96059828c3c,12,9,104809538,EDGE1,MaxPool2d,342611,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1252,4c17a00b-fc31-4822-a2b3-b96059828c3c,13,9,104809538,EDGE1,AdaptiveAvgPool2d,395468,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1253,4c17a00b-fc31-4822-a2b3-b96059828c3c,14,9,104809538,EDGE1,Dropout,31199,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1254,4c17a00b-fc31-4822-a2b3-b96059828c3c,15,9,104809538,EDGE1,Linear,8933597,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1255,4c17a00b-fc31-4822-a2b3-b96059828c3c,16,9,104809538,EDGE1,ReLU,52431,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1256,4c17a00b-fc31-4822-a2b3-b96059828c3c,17,9,104809538,EDGE1,Dropout,37154,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1257,4c17a00b-fc31-4822-a2b3-b96059828c3c,18,9,104809538,EDGE1,Linear,4034661,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1258,4c17a00b-fc31-4822-a2b3-b96059828c3c,19,9,104809538,EDGE1,ReLU,50277,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1259,4c17a00b-fc31-4822-a2b3-b96059828c3c,20,9,104809538,EDGE1,Linear,1043658,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1260,51984295-40ce-4129-ac92-4e50379bd630,0,19,293069798,CLIENT1,Conv2d,15774266,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1261,51984295-40ce-4129-ac92-4e50379bd630,1,19,293069798,CLIENT1,ReLU,463214,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1262,51984295-40ce-4129-ac92-4e50379bd630,2,19,293069798,CLIENT1,MaxPool2d,2015857,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1263,51984295-40ce-4129-ac92-4e50379bd630,3,19,293069798,CLIENT1,Conv2d,24259501,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1264,51984295-40ce-4129-ac92-4e50379bd630,4,19,293069798,CLIENT1,ReLU,316940,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1265,51984295-40ce-4129-ac92-4e50379bd630,5,19,293069798,CLIENT1,MaxPool2d,1414311,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1266,51984295-40ce-4129-ac92-4e50379bd630,6,19,293069798,CLIENT1,Conv2d,25481166,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1267,51984295-40ce-4129-ac92-4e50379bd630,7,19,293069798,CLIENT1,ReLU,384456,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1268,51984295-40ce-4129-ac92-4e50379bd630,8,19,293069798,CLIENT1,Conv2d,20353304,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1269,51984295-40ce-4129-ac92-4e50379bd630,9,19,293069798,CLIENT1,ReLU,146479,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1270,51984295-40ce-4129-ac92-4e50379bd630,10,19,293069798,CLIENT1,Conv2d,17312797,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1271,51984295-40ce-4129-ac92-4e50379bd630,11,19,293069798,CLIENT1,ReLU,148349,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1272,51984295-40ce-4129-ac92-4e50379bd630,12,19,293069798,CLIENT1,MaxPool2d,487029,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1273,51984295-40ce-4129-ac92-4e50379bd630,13,19,293069798,CLIENT1,AdaptiveAvgPool2d,126942,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1274,51984295-40ce-4129-ac92-4e50379bd630,14,19,293069798,CLIENT1,Dropout,45055,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1275,51984295-40ce-4129-ac92-4e50379bd630,15,19,293069798,CLIENT1,Linear,110559970,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1276,51984295-40ce-4129-ac92-4e50379bd630,16,19,293069798,CLIENT1,ReLU,105332,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1277,51984295-40ce-4129-ac92-4e50379bd630,17,19,293069798,CLIENT1,Dropout,57240,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1278,51984295-40ce-4129-ac92-4e50379bd630,18,19,293069798,CLIENT1,Linear,72399137,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1279,51984295-40ce-4129-ac92-4e50379bd630,19,19,293069798,EDGE1,ReLU,64657,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1280,51984295-40ce-4129-ac92-4e50379bd630,20,19,293069798,EDGE1,Linear,1153796,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1281,5198876d-8676-488b-b267-0b87d02a7d6c,0,19,269619622,CLIENT1,Conv2d,24386128,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1282,5198876d-8676-488b-b267-0b87d02a7d6c,1,19,269619622,CLIENT1,ReLU,2590274,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1283,5198876d-8676-488b-b267-0b87d02a7d6c,2,19,269619622,CLIENT1,MaxPool2d,4555167,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1284,5198876d-8676-488b-b267-0b87d02a7d6c,3,19,269619622,CLIENT1,Conv2d,24283686,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1285,5198876d-8676-488b-b267-0b87d02a7d6c,4,19,269619622,CLIENT1,ReLU,2244576,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1286,5198876d-8676-488b-b267-0b87d02a7d6c,5,19,269619622,CLIENT1,MaxPool2d,3219301,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1287,5198876d-8676-488b-b267-0b87d02a7d6c,6,19,269619622,CLIENT1,Conv2d,13112346,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1288,5198876d-8676-488b-b267-0b87d02a7d6c,7,19,269619622,CLIENT1,ReLU,1914284,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1289,5198876d-8676-488b-b267-0b87d02a7d6c,8,19,269619622,CLIENT1,Conv2d,16785213,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1290,5198876d-8676-488b-b267-0b87d02a7d6c,9,19,269619622,CLIENT1,ReLU,1877174,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1291,5198876d-8676-488b-b267-0b87d02a7d6c,10,19,269619622,CLIENT1,Conv2d,12319525,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1292,5198876d-8676-488b-b267-0b87d02a7d6c,11,19,269619622,CLIENT1,ReLU,1889062,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1293,5198876d-8676-488b-b267-0b87d02a7d6c,12,19,269619622,CLIENT1,MaxPool2d,2201613,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1294,5198876d-8676-488b-b267-0b87d02a7d6c,13,19,269619622,CLIENT1,AdaptiveAvgPool2d,1928451,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1295,5198876d-8676-488b-b267-0b87d02a7d6c,14,19,269619622,CLIENT1,Dropout,44185,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1296,5198876d-8676-488b-b267-0b87d02a7d6c,15,19,269619622,CLIENT1,Linear,89972467,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
1297,5198876d-8676-488b-b267-0b87d02a7d6c,16,19,269619622,CLIENT1,ReLU,100591,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1298,5198876d-8676-488b-b267-0b87d02a7d6c,17,19,269619622,CLIENT1,Dropout,54777,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1299,5198876d-8676-488b-b267-0b87d02a7d6c,18,19,269619622,CLIENT1,Linear,64533338,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
1300,5198876d-8676-488b-b267-0b87d02a7d6c,19,19,269619622,EDGE1,ReLU,67345,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
1301,5198876d-8676-488b-b267-0b87d02a7d6c,20,19,269619622,EDGE1,Linear,1540119,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
1302,5226df3e-c474-4ae3-b9c8-594b8d169185,0,14,119143143,CLIENT1,Conv2d,16582845,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
1303,5226df3e-c474-4ae3-b9c8-594b8d169185,1,14,119143143,CLIENT1,ReLU,2326888,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
1304,5226df3e-c474-4ae3-b9c8-594b8d169185,2,14,119143143,CLIENT1,MaxPool2d,3765366,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
1305,5226df3e-c474-4ae3-b9c8-594b8d169185,3,14,119143143,CLIENT1,Conv2d,24435220,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
1306,5226df3e-c474-4ae3-b9c8-594b8d169185,4,14,119143143,CLIENT1,ReLU,2136336,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
1307,5226df3e-c474-4ae3-b9c8-594b8d169185,5,14,119143143,CLIENT1,MaxPool2d,3163097,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
1308,5226df3e-c474-4ae3-b9c8-594b8d169185,6,14,119143143,CLIENT1,Conv2d,13224807,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
1309,5226df3e-c474-4ae3-b9c8-594b8d169185,7,14,119143143,CLIENT1,ReLU,1893877,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
1310,5226df3e-c474-4ae3-b9c8-594b8d169185,8,14,119143143,CLIENT1,Conv2d,17148967,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
1311,5226df3e-c474-4ae3-b9c8-594b8d169185,9,14,119143143,CLIENT1,ReLU,1874192,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1312,5226df3e-c474-4ae3-b9c8-594b8d169185,10,14,119143143,CLIENT1,Conv2d,12188953,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1313,5226df3e-c474-4ae3-b9c8-594b8d169185,11,14,119143143,CLIENT1,ReLU,1898932,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
1314,5226df3e-c474-4ae3-b9c8-594b8d169185,12,14,119143143,CLIENT1,MaxPool2d,2206853,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
1315,5226df3e-c474-4ae3-b9c8-594b8d169185,13,14,119143143,CLIENT1,AdaptiveAvgPool2d,1931099,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
1316,5226df3e-c474-4ae3-b9c8-594b8d169185,14,14,119143143,EDGE1,Dropout,42726,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
1317,5226df3e-c474-4ae3-b9c8-594b8d169185,15,14,119143143,EDGE1,Linear,9079705,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
